symbol,reason,relationships,checkpoint
EMR,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EMR\\year=2026\\2ef7c21f084c398379c25efd.parquet"",""right"":""data\\parquet\\daily\\symbol=EMR\\year=2026\\EMR_2026.parquet"",""left_sha256"":""c97f91a24eb85f87000f4166c56adec346cab6a7c11d385926e26cfc668e8b8d"",""right_sha256"":""2d95484bbbc5b34865acf2e84cfd71bbd781e0a18f60ec4f895d387806a1b180"",""overlap_rows"":166,""conflicting_rows"":60,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-18"",""warmup_conflicting_sessions"":60}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EMR.json
ENPH,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=ENPH\\year=2026\\85f77be2bb25a27f48cb6fa0.parquet"",""right"":""data\\parquet\\daily\\symbol=ENPH\\year=2026\\ENPH_2026.parquet"",""left_sha256"":""9f4fb1b111311943222cea64dc18e269c61682612c3b0b5111234e65519e438b"",""right_sha256"":""5939c4b4201e866ee5fe1345bd75cd037b919d89de31459958357475f4a0e052"",""overlap_rows"":167,""conflicting_rows"":39,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":39}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\ENPH.json
ENR,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=ENR\\year=2026\\9634f72c3b27455ba24e289f.parquet"",""right"":""data\\parquet\\daily\\symbol=ENR\\year=2026\\ENR_2026.parquet"",""left_sha256"":""f0fb1c1d167014b8ca23bd4825a06c5df0c6835b257316c607c9425714314ba6"",""right_sha256"":""d94188769d96adc440cae19165b0d6bc345fc0644e3b05f00b1c1c5a10952e4c"",""overlap_rows"":167,""conflicting_rows"":58,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":58}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\ENR.json
ENSG,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=ENSG\\year=2026\\5d823aae25b30cd561949549.parquet"",""right"":""data\\parquet\\daily\\symbol=ENSG\\year=2026\\ENSG_2026.parquet"",""left_sha256"":""513bfe369c6279ee4a523ea4c1a02be11e8dfe33a52cc58177b3f9eb25432d03"",""right_sha256"":""4bd9af9acf0c92428d276ca67183659c25dfb7e65a71792bbf8f43f31c2b023b"",""overlap_rows"":166,""conflicting_rows"":63,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-18"",""warmup_conflicting_sessions"":63}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\ENSG.json
ENVA,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=ENVA\\year=2026\\60b3c932168d7fe3e4b66c04.parquet"",""right"":""data\\parquet\\daily\\symbol=ENVA\\year=2026\\ENVA_2026.parquet"",""left_sha256"":""ba8c58068a36a07640d13cc5df4f7456aeccdf6059ef3c7f7d1406d8e3926a5a"",""right_sha256"":""52b9a259e1df3a5e486460457ff556b837d9d789f9ffe1409b3bf55f8d85c7fc"",""overlap_rows"":167,""conflicting_rows"":37,""first_conflict"":""2026-01-27"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":37}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\ENVA.json
ENVX,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=ENVX\\year=2026\\ENVX_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=ENVX\\year=2026\\dc8b3b313a7e25ea9f0b5c7a.parquet"",""left_sha256"":""9756ede10c5db72f04582964ebd4788a38e506f0dfb59ae427411dafceacf65b"",""right_sha256"":""9d70edbc9a559206295c06be2834a2219425a2d9e188a5411fb6585f617676a6"",""overlap_rows"":167,""conflicting_rows"":52,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-13"",""warmup_conflicting_sessions"":52}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\ENVX.json
EOG,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EOG\\year=2026\\EOG_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=EOG\\year=2026\\a10f31c08a942292e3eb2503.parquet"",""left_sha256"":""ef08f54f7352a68403813d595e26338dd2e61c36b808f06f9c120d164220646b"",""right_sha256"":""ae4b04f2a2a077b1b2668a9ef2c1582cb1ad09aca5c7701f33b4024626ddb0a7"",""overlap_rows"":166,""conflicting_rows"":62,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-18"",""warmup_conflicting_sessions"":62}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EOG.json
EOSE,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EOSE\\year=2026\\EOSE_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=EOSE\\year=2026\\c4bc180fe379cd1f776859db.parquet"",""left_sha256"":""1e62938bb0470948a481a55da5f701120b47fbf670a23d460f16b9e25e8a2bf4"",""right_sha256"":""4d588d400e768bd9fcd661d78a507c9c6fbdfb22ea0976b57f08400eddd37739"",""overlap_rows"":167,""conflicting_rows"":48,""first_conflict"":""2026-01-29"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":48}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EOSE.json
EPAM,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EPAM\\year=2026\\EPAM_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=EPAM\\year=2026\\dfc02000b0b9fd09dc6f0177.parquet"",""left_sha256"":""e53aeee2c140caf6947303e4ad25899b3375c73ee53958d418f1c1ec639aba49"",""right_sha256"":""c847efab0a7d0cf61b513c48dced5bc1152eb0b0fd126511588fe90b9ddae13d"",""overlap_rows"":167,""conflicting_rows"":33,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-13"",""warmup_conflicting_sessions"":33}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EPAM.json
EPD,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EPD\\year=2026\\17376a6b773ac7a675f0bd66.parquet"",""right"":""data\\parquet\\daily\\symbol=EPD\\year=2026\\EPD_2026.parquet"",""left_sha256"":""c13ed1320d9b0e98c0f6b9dc208bcd60e0e256c32ad97d6d4d1547bf86d075e5"",""right_sha256"":""092aba4a7dc2d2e0b0c675b64cf2b4bcc2cced09ae5d8c2f87ef1e0049131af8"",""overlap_rows"":167,""conflicting_rows"":62,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-06"",""warmup_conflicting_sessions"":62}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EPD.json
EPI,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EPI\\year=2026\\EPI_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=EPI\\year=2026\\f9670554f6c6dc24a7825325.parquet"",""left_sha256"":""46a71337ca4288364950c42bfe527561bd306926da574b4dcb798506544be4c4"",""right_sha256"":""2bc35f21663cf90a32eda13ff088d0dc3062d9a37d8389b81f2fde0337aaddc2"",""overlap_rows"":167,""conflicting_rows"":50,""first_conflict"":""2026-01-29"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":50}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EPI.json
EQIX,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EQIX\\year=2026\\EQIX_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=EQIX\\year=2026\\f68c167e852e1a5901ced139.parquet"",""left_sha256"":""c83d7bf50b1f3c7d215dcaa9441004ae50076cbc5e950371e2303ccdf9011401"",""right_sha256"":""701f0103651ffbc51e393e4d651a0cc232ee64872a0e1c4a59bf5119c8f1c7b5"",""overlap_rows"":167,""conflicting_rows"":56,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":56}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EQIX.json
EQNR,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EQNR\\year=2026\\EQNR_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=EQNR\\year=2026\\a7f45cd30a246ef03be536fb.parquet"",""left_sha256"":""c7e02e7689672694aef437ce3275a41376fd2e7ec538295a24ec7472c3eb7cc7"",""right_sha256"":""eaff1441a714f1074b6ac0edb94dfe8bd76ff113b8ae410ae7931b9ba4b61787"",""overlap_rows"":167,""conflicting_rows"":63,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-13"",""warmup_conflicting_sessions"":63}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EQNR.json
EQT,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EQT\\year=2026\\0d056ad3fc14906f50ae1c05.parquet"",""right"":""data\\parquet\\daily\\symbol=EQT\\year=2026\\EQT_2026.parquet"",""left_sha256"":""6a03a0b8a939acdca221d0fcd711c040d52a4bdeceb0751dd2c8e36178b024f7"",""right_sha256"":""2946c2931205a3f97a85070530090a7af2efc7cd1835c8a1dcda362139311691"",""overlap_rows"":167,""conflicting_rows"":64,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":64}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EQT.json
ERIC,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=ERIC\\year=2026\\91d9fdd922047dc5da1d6058.parquet"",""right"":""data\\parquet\\daily\\symbol=ERIC\\year=2026\\ERIC_2026.parquet"",""left_sha256"":""51b61badf51b7d775efa8b29853259345d323bdda59ba3c7cb65c1f7c83b09e4"",""right_sha256"":""feda99458975fa9b4801e7ae4de96769ceda55dcb79f7674077e7915678930db"",""overlap_rows"":167,""conflicting_rows"":56,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-13"",""warmup_conflicting_sessions"":56}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\ERIC.json
ERY,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=ERY\\year=2026\\ERY_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=ERY\\year=2026\\a0ba0109c5fbca91c1144b81.parquet"",""left_sha256"":""58a0d4ba56c171263cc857b56ffe117e00be729a9d1518ebcfc11cafb3e44b26"",""right_sha256"":""00ee6455494a5f26c927221436ad4ed47096d8cc1fd9b0f1b160899608358493"",""overlap_rows"":167,""conflicting_rows"":63,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":63}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\ERY.json
ES,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=ES\\year=2026\\323fe9676a3b93f2b942ce34.parquet"",""right"":""data\\parquet\\daily\\symbol=ES\\year=2026\\ES_2026.parquet"",""left_sha256"":""0bfb356ad46285d84d11bc2729d64c91157abf5639516ed4eaf935da77bc463e"",""right_sha256"":""b3463fbc23443844fa0aef1a42e80e4c96021699fba28284af8f1a07d613118e"",""overlap_rows"":167,""conflicting_rows"":53,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":53}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\ES.json
ESTA,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=ESTA\\year=2026\\3728f416139a51fa832cf988.parquet"",""right"":""data\\parquet\\daily\\symbol=ESTA\\year=2026\\ESTA_2026.parquet"",""left_sha256"":""8593eb3199a2665d77591057d82dbdaa297a59dee709bf2b43a8d9c26bcc5f34"",""right_sha256"":""af111e2fd0f49948c1bf5d8848cf18ea80cd3291fbbb2ba9d8bc895f36e351a3"",""overlap_rows"":167,""conflicting_rows"":37,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":37}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\ESTA.json
ESTC,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=ESTC\\year=2026\\ESTC_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=ESTC\\year=2026\\df6845599848976833b4fdfc.parquet"",""left_sha256"":""bc12d26341f4ee643986be52cd1819665a4ce1942da75911a3974b77342afa95"",""right_sha256"":""0a394b21d0ff1b9a5c82e92b36ffcb7360d5fbba8d6eab78cbc2c31546a71cdf"",""overlap_rows"":167,""conflicting_rows"":38,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-13"",""warmup_conflicting_sessions"":38}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\ESTC.json
ETN,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=ETN\\year=2026\\47189859828a4d0e1d460294.parquet"",""right"":""data\\parquet\\daily\\symbol=ETN\\year=2026\\ETN_2026.parquet"",""left_sha256"":""ac416c618c7c70717d961da8ac49fc0e7895f182c364db5d0bd0adff2290acf7"",""right_sha256"":""61873728a28067ffbe6fc53f3d2cfb41c5e8eb44fc6b21d42f85a2b5359a876a"",""overlap_rows"":167,""conflicting_rows"":64,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":64}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\ETN.json
ETR,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=ETR\\year=2026\\5b666443928e10e09680cd9f.parquet"",""right"":""data\\parquet\\daily\\symbol=ETR\\year=2026\\ETR_2026.parquet"",""left_sha256"":""cf6ff6646abe5326cd4adf1296de372a85042060fe48cea3b2c0b92f99d16868"",""right_sha256"":""8992c29b94b55e307d8a95d4fc5ef5b77be4874206338a3374d22f1e12ef90eb"",""overlap_rows"":167,""conflicting_rows"":63,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":63}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\ETR.json
EVGO,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EVGO\\year=2026\\EVGO_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=EVGO\\year=2026\\e093da1046317c29b9631ea1.parquet"",""left_sha256"":""066f994ab1de3d98c0899b64ab81e0c294d400d18cb704ab595d023968442b74"",""right_sha256"":""86a9f56fb74e355639544a9fb205185df0adcead0f42220752be7a59b08d620c"",""overlap_rows"":167,""conflicting_rows"":34,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-13"",""warmup_conflicting_sessions"":34}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EVGO.json
EVR,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EVR\\year=2026\\84572782c98c2f96139c5787.parquet"",""right"":""data\\parquet\\daily\\symbol=EVR\\year=2026\\EVR_2026.parquet"",""left_sha256"":""08af74eb4730431b1a1fa11c0035bc8668fad8984a0428319d5ca29b2cfbb298"",""right_sha256"":""a06b218f2ae1f840557fde715bc7a4c1e485ed9789b1e628577a12987335f9b1"",""overlap_rows"":167,""conflicting_rows"":55,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":55}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EVR.json
EVRG,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EVRG\\year=2026\\1598674eed420a80d1e74666.parquet"",""right"":""data\\parquet\\daily\\symbol=EVRG\\year=2026\\EVRG_2026.parquet"",""left_sha256"":""3fdc012ff8472d2f5581ac6cfa018b0a950bdc999202a385ebab1ca4f20e62bf"",""right_sha256"":""28b92e7da53f34e805ed49b2d4b48c88c52341c46744f799e0f8403043c729b0"",""overlap_rows"":167,""conflicting_rows"":50,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":50}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EVRG.json
EW,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EW\\year=2026\\32947d19fe1216ad6075e516.parquet"",""right"":""data\\parquet\\daily\\symbol=EW\\year=2026\\EW_2026.parquet"",""left_sha256"":""a8c22add5210f0ed14aecb711d87ea3ae734b7b9a44e5203c58d7795791eb22b"",""right_sha256"":""b92f5e8eaf20604a018d2f689404c2441daf2e0ab5324511ccda04442b3e386f"",""overlap_rows"":167,""conflicting_rows"":41,""first_conflict"":""2026-02-05"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":41}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EW.json
EWA,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EWA\\year=2026\\EWA_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=EWA\\year=2026\\de392c0bebad81f3b3db9000.parquet"",""left_sha256"":""5f6a96f324ea3f10f9a1047ad181e71202cfbc422fc759b023b508c4e9e8c1ff"",""right_sha256"":""7059d50d7f3b63e60e31c5cf75b091aaef56110c547741677f201530517bf125"",""overlap_rows"":166,""conflicting_rows"":64,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-18"",""warmup_conflicting_sessions"":64}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EWA.json
EWBC,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EWBC\\year=2026\\50aa634e97221552e8a827ee.parquet"",""right"":""data\\parquet\\daily\\symbol=EWBC\\year=2026\\EWBC_2026.parquet"",""left_sha256"":""4985e74be9c008e5ca6075e5600c356b271ac5c7e8b6945519d8a3c80d5e891e"",""right_sha256"":""e08ad03248cd3d8ed890ae61ede808b9fcffc68b844b123f720fbba4fbc00c35"",""overlap_rows"":167,""conflicting_rows"":63,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":63}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EWBC.json
EWH,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EWH\\year=2026\\4c8e65cfab64987d8194bb4a.parquet"",""right"":""data\\parquet\\daily\\symbol=EWH\\year=2026\\EWH_2026.parquet"",""left_sha256"":""df61fa6ecd9a0ecb55dfc6a8abb2397e5e6655dd8c6df4da92d910b6b7313075"",""right_sha256"":""075f85a1368dfb7fac092d2c1faf884f86a4bb43be7e42429c634329dbb8cd78"",""overlap_rows"":167,""conflicting_rows"":59,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":59}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EWH.json
EWI,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EWI\\year=2026\\18e435cc9452a5526a3ad8f3.parquet"",""right"":""data\\parquet\\daily\\symbol=EWI\\year=2026\\EWI_2026.parquet"",""left_sha256"":""80092f93bd0955bec9e3e4030d9f144db745c39f4bc8f7e86c0898654a0aef63"",""right_sha256"":""fd81679a6ae32653e9c7147f9986782525b891799081e48aa75e43feb1e8cac5"",""overlap_rows"":167,""conflicting_rows"":55,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":55}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EWI.json
EWU,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EWU\\year=2026\\EWU_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=EWU\\year=2026\\c5813d8ef52ad2be07fbb138.parquet"",""left_sha256"":""88ff42add807880eb3ae568182413841d566f6f7220bf679d7ab88b37ab155e9"",""right_sha256"":""b7cbe0957672bae5ad90310a0a06e077f67a0068023bb0afd7d58abe04803b94"",""overlap_rows"":167,""conflicting_rows"":58,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":58}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EWU.json
EWW,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EWW\\year=2026\\42948fd0dbde45ac0970a0fb.parquet"",""right"":""data\\parquet\\daily\\symbol=EWW\\year=2026\\EWW_2026.parquet"",""left_sha256"":""6e05edfda78ed63af596a91c3a7fc9e5461fc5757a8717420b7210f671f0f690"",""right_sha256"":""78833b7067e3a776fb6ad914b3db4baa080181e37607e485124d6adac20f503a"",""overlap_rows"":167,""conflicting_rows"":56,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-13"",""warmup_conflicting_sessions"":56}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EWW.json
EWY,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EWY\\year=2026\\1e870b3d2c0191f2fd9bdc1f.parquet"",""right"":""data\\parquet\\daily\\symbol=EWY\\year=2026\\EWY_2026.parquet"",""left_sha256"":""6f178ea4d3048b7f9328021983e88bd8100b52f6eb58e7925318d88498c99caf"",""right_sha256"":""5f340f63caa24cf164fc3a55fbd327e49942af37c82a601e3dd8a44fc980d0ad"",""overlap_rows"":167,""conflicting_rows"":44,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-06"",""warmup_conflicting_sessions"":44}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EWY.json
EWZ,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EWZ\\year=2026\\6b9acdfc09c23716fa849e28.parquet"",""right"":""data\\parquet\\daily\\symbol=EWZ\\year=2026\\EWZ_2026.parquet"",""left_sha256"":""12d07995e646cad66a8e534d7d24f74f406a38bf070d32c6764dc8a9a7ace9fc"",""right_sha256"":""14794af05de6417ec01fa126522d8c9d930069c9e2e6a539c021cccdde1f080b"",""overlap_rows"":167,""conflicting_rows"":59,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":59}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EWZ.json
EXC,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EXC\\year=2026\\EXC_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=EXC\\year=2026\\ea8430aa36f203e457be9716.parquet"",""left_sha256"":""59c7c26b4ef1fc06093c73fdaf2eeef6ba157855fec4b98f7388697021bf35bb"",""right_sha256"":""60ef55a0dbcb90064ddb04f97b8c70b27aad36e3c969a46b926090f0bcb34dd8"",""overlap_rows"":167,""conflicting_rows"":59,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-13"",""warmup_conflicting_sessions"":59}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EXC.json
EXEL,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=EXEL\\year=2026\\3eadc98d4c679e2c4228403a.parquet"",""right"":""data\\parquet\\daily\\symbol=EXEL\\year=2026\\EXEL_2026.parquet"",""left_sha256"":""985465a040c0c54799829b43d16add2d1d9162e22bd3a3385356e9d0232f422f"",""right_sha256"":""d1f234b26c7f21ae4dbb5a8a280151b4d594494671f1b4d9951c44f5a6782d4e"",""overlap_rows"":167,""conflicting_rows"":43,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":43}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\EXEL.json
